order_id,customer_id,order_date,category,quantity,unit_price,discount_rate,paid_amount,order_status
O001804,C00420,2025-11-18,家居日用,2,347.37,0.15,590.53,已退款
O001805,C00383,2025-07-29,数码电子,2,1287.97,0.1,2318.35,已退款
O001806,C00574,2026-04-04,食品饮料,1,176.18,0.2,140.94,已支付
O001807,C00225,2026-01-21,服饰鞋包,1,337.15,0,337.15,已支付
O001808,C00032,2026-05-09,运动户外,2,236.62,0,473.24,已支付
O001809,C00021,2025-10-30,家居日用,2,381.16,0.05,724.2,已退款
O001810,C00578,2026-05-09,食品饮料,1,159.89,0,159.89,已支付
O001811,C00305,2026-02-21,运动户外,1,402.21,0.15,341.88,已支付
O001812,C00527,2025-08-08,美妆个护,1,219.97,0.1,197.97,已支付
O001813,C00083,2026-03-27,数码电子,2,773.28,0.1,1391.9,已支付
O001814,C00063,2025-10-26,家居日用,1,250.65,0,250.65,已取消
O001815,C00182,2026-05-19,美妆个护,1,200.46,0,200.46,已退款
O001816,C00127,2025-11-18,运动户外,3,471.25,0.1,1272.38,已取消
O001817,C00393,2025-12-18,美妆个护,2,105.87,0.15,179.98,已取消
O001818,C00431,2025-11-28,服饰鞋包,1,513.97,0.15,436.87,已支付
O001819,C00228,2025-10-10,数码电子,2,243.97,0.05,463.54,已支付
O001820,C00412,2025-11-01,家居日用,1,310.22,0.15,263.69,已退款
O001821,C00592,2025-09-24,美妆个护,4,175.83,0,703.32,已支付
O001822,C00130,2026-05-04,服饰鞋包,5,393.07,0.08,1808.12,已支付
O001823,C00394,2025-11-08,食品饮料,2,194.33,0.05,369.23,已退款
O001824,C00176,2025-08-20,食品饮料,1,66.24,0.2,52.99,已支付
O001825,C00421,2025-07-17,运动户外,1,436.34,0.05,414.52,已支付
O001826,C00128,2026-03-16,数码电子,1,194.35,0.05,184.63,已退款
O001827,C00413,2026-05-19,食品饮料,4,159.37,0,637.48,已支付
O001828,C00481,2025-12-16,运动户外,2,556.58,0,1113.16,已取消
O001829,C00091,2026-03-26,家居日用,3,257.11,0.2,617.06,已支付
O001830,C00394,2025-08-05,食品饮料,1,101.12,0.2,80.9,已支付
O001831,C00461,2025-10-27,食品饮料,2,184.79,0.15,314.14,已支付
O001832,C00202,2026-01-31,美妆个护,1,164.69,0,164.69,已支付
O001833,C00347,2026-02-12,运动户外,1,543.33,0.1,489.0,已支付
O001834,C00208,2025-10-26,运动户外,3,489.86,0.08,1352.01,已支付
O001835,C00252,2025-11-13,数码电子,1,131.83,0.1,118.65,已支付
O001836,C00548,2025-09-22,家居日用,1,315.87,0.08,290.6,已支付
O001837,C00061,2025-08-08,服饰鞋包,1,420.25,0.1,378.23,已取消
O001838,C00529,2026-03-12,食品饮料,3,158.28,0.2,379.87,已支付
O001839,C00473,2025-08-03,数码电子,5,1287.65,0.15,5472.51,已支付
O001840,C00442,2026-01-21,数码电子,1,797.11,0.1,717.4,已支付
O001841,C00373,2026-04-26,美妆个护,3,264.16,0,792.48,已取消
O001842,C00086,2026-01-26,美妆个护,1,62.22,0.1,56.0,已支付
O001843,C00437,2025-11-29,运动户外,1,384.18,0,384.18,已支付
O001844,C00427,2025-11-04,运动户外,2,381.82,0,763.64,已支付
O001845,C00298,2025-08-03,美妆个护,1,157.37,0.08,144.78,已支付
O001846,C00345,2025-07-07,食品饮料,5,181.83,0,909.15,已支付
O001847,C00526,2026-05-12,家居日用,1,187.13,0.2,149.7,已支付
O001848,C00310,2025-07-19,数码电子,5,387.94,0.1,1745.73,已支付
O001849,C00010,2025-11-04,数码电子,1,145.35,0.05,138.08,已支付
O001850,C00417,2026-06-03,服饰鞋包,1,596.7,0.1,537.03,已支付
O001851,C00058,2025-11-02,服饰鞋包,1,185.13,0.08,170.32,已支付
O001852,C00535,2026-05-20,服饰鞋包,1,113.79,0.2,91.03,已支付
O001853,C00493,2026-03-31,美妆个护,1,171.75,0.2,137.4,已支付
O001854,C00377,2026-01-11,美妆个护,1,101.47,0,101.47,已支付
O001855,C00596,2025-12-06,食品饮料,1,111.17,0.05,105.61,已支付
O001856,C00477,2025-12-11,美妆个护,1,48.44,0.15,41.17,已支付
O001857,C00522,2025-11-06,美妆个护,1,64.96,0.15,55.22,已支付
O001858,C00450,2026-02-18,运动户外,2,102.36,0.2,163.78,已退款
O001859,C00531,2025-07-10,家居日用,1,56.47,0.1,50.82,已退款
O001860,C00025,2026-05-21,服饰鞋包,2,577.81,0.2,924.5,已退款
O001861,C00127,2025-10-25,服饰鞋包,2,598.12,0.2,956.99,已取消
O001862,C00335,2026-06-20,美妆个护,1,118.01,0.08,108.57,已支付
O001863,C00513,2025-08-30,运动户外,2,430.18,0.2,688.29,已支付
O001864,C00265,2025-09-21,服饰鞋包,1,596.38,0,596.38,已支付
O001865,C00215,2025-08-24,美妆个护,1,227.85,0.08,209.62,已支付
O001866,C00463,2025-07-31,服饰鞋包,2,569.54,0.1,1025.17,已取消
O001867,C00328,2026-04-11,数码电子,1,712.29,0.15,605.45,已支付
O001868,C00204,2025-08-03,食品饮料,4,114.61,0.08,421.76,已退款
O001869,C00532,2026-06-01,服饰鞋包,4,505.5,0.08,1860.24,已支付
O001870,C00401,2026-05-22,食品饮料,4,80.46,0.2,257.47,已支付
O001871,C00255,2025-11-19,数码电子,1,227.4,0.15,193.29,已支付
O001872,C00239,2026-01-14,运动户外,1,286.33,0.1,257.7,已支付
O001873,C00599,2025-11-17,服饰鞋包,3,138.96,0.08,383.53,已支付
O001874,C00092,2026-06-24,家居日用,1,216.86,0.2,173.49,已支付
O001875,C00134,2026-02-21,服饰鞋包,4,659.25,0.15,2241.45,已支付
O001876,C00545,2026-03-05,服饰鞋包,1,213.69,0.15,181.64,已取消
O001877,C00322,2026-02-20,美妆个护,2,176.55,0.1,317.79,已支付
O001878,C00370,2026-02-15,食品饮料,1,101.66,0,101.66,已退款
O001879,C00417,2025-07-23,服饰鞋包,1,415.02,0.15,352.77,已支付
O001880,C00185,2025-10-02,数码电子,1,530.99,0,530.99,已退款
O001881,C00395,2026-05-25,家居日用,1,334.06,0,334.06,已退款
O001882,C00381,2025-12-17,服饰鞋包,3,479.79,0.08,1324.22,已支付
O001883,C00098,2025-09-04,数码电子,1,1154.48,0.05,1096.76,已退款
O001884,C00485,2026-03-25,家居日用,2,345.78,0.05,656.98,已支付
O001885,C00191,2025-12-03,服饰鞋包,4,229.72,0.05,872.94,已取消
O001886,C00392,2026-02-28,美妆个护,2,86.86,0.1,156.35,已支付
O001887,C00519,2025-09-27,数码电子,3,677.43,0.2,1625.83,已支付
O001888,C00153,2026-01-10,美妆个护,2,260.36,0.1,468.65,已支付
O001889,C00516,2025-10-23,家居日用,1,109.28,0.05,103.82,已支付
O001890,C00435,2026-04-10,家居日用,1,321.03,0.2,256.82,已支付
O001891,C00126,2026-03-09,服饰鞋包,3,301.35,0.08,831.73,已支付
O001892,C00252,2026-04-27,数码电子,1,859.76,0.1,773.78,已支付
O001893,C00042,2026-05-09,美妆个护,1,102.93,0.05,97.78,已支付
O001894,C00436,2026-05-29,美妆个护,5,271.89,0.05,1291.48,已支付
O001895,C00019,2026-05-29,数码电子,3,881.39,0.2,2115.34,已支付
O001896,C00315,2025-12-31,美妆个护,3,66.47,0.05,189.44,已支付
O001897,C00260,2025-07-18,美妆个护,1,217.65,0,217.65,已支付
O001898,C00426,2025-10-13,运动户外,1,441.65,0.08,406.32,已支付
O001899,C00523,2026-06-13,服饰鞋包,3,220.1,0.1,594.27,已支付
O001900,C00482,2025-12-29,家居日用,1,295.85,0.05,281.06,已退款
O001901,C00419,2025-08-20,服饰鞋包,1,628.14,0.1,565.33,已支付
O001902,C00196,2026-04-29,运动户外,2,581.17,0.1,1046.11,已支付
O001903,C00591,2026-04-06,服饰鞋包,1,161.4,0.08,148.49,已退款
O001904,C00194,2026-04-24,美妆个护,2,195.99,0,391.98,已退款
O001905,C00094,2025-11-18,美妆个护,1,217.34,0.05,206.47,已支付
O001906,C00138,2026-02-02,数码电子,1,600.1,0.08,552.09,已支付
O001907,C00388,2025-11-24,运动户外,2,488.85,0.1,879.93,已支付
O001908,C00302,2026-01-05,美妆个护,1,189.99,0,189.99,已支付
O001909,C00135,2026-05-29,数码电子,1,1014.46,0.08,933.3,已支付
O001910,C00173,2026-03-20,美妆个护,2,142.54,0.05,270.83,已支付
O001911,C00408,2025-09-26,运动户外,1,435.81,0.05,414.02,已支付
O001912,C00211,2026-06-16,家居日用,2,443.43,0.2,709.49,已支付
O001913,C00099,2025-10-12,食品饮料,3,98.72,0.08,272.47,已取消
O001914,C00300,2026-05-22,数码电子,1,1019.96,0.08,938.36,已退款
O001915,C00106,2026-01-24,运动户外,3,455.91,0.05,1299.34,已支付
O001916,C00038,2025-07-05,家居日用,2,201.13,0.2,321.81,已支付
O001917,C00596,2025-09-08,美妆个护,1,235.22,0.1,211.7,已支付
O001918,C00029,2025-09-05,数码电子,1,532.96,0.05,506.31,已支付
O001919,C00413,2026-01-21,数码电子,1,117.75,0.1,105.98,已支付
O001920,C00564,2026-06-15,数码电子,2,922.67,0.1,1660.81,已支付
O001921,C00353,2025-09-23,数码电子,1,1100.89,0,1100.89,已退款
O001922,C00574,2025-12-26,食品饮料,1,84.44,0.1,76.0,已支付
O001923,C00207,2025-10-08,美妆个护,4,167.58,0.15,569.77,已支付
O001924,C00123,2026-03-20,运动户外,3,233.75,0.08,645.15,已支付
O001925,C00506,2025-07-18,运动户外,1,512.39,0,512.39,已支付
O001926,C00433,2025-08-15,服饰鞋包,1,443.73,0.08,408.23,已支付
O001927,C00333,2025-07-06,运动户外,1,421.33,0.2,337.06,已取消
O001928,C00556,2026-06-18,服饰鞋包,1,131.6,0,131.6,已支付
O001929,C00427,2025-09-19,家居日用,4,356.1,0.1,1281.96,已支付
O001930,C00287,2025-12-05,食品饮料,1,78.55,0.1,70.69,已支付
O001931,C00088,2026-01-19,美妆个护,1,168.62,0,168.62,已支付
O001932,C00102,2025-07-18,运动户外,1,522.38,0.05,496.26,已支付
O001933,C00514,2025-07-01,数码电子,2,491.28,0.2,786.05,已支付
O001934,C00593,2025-11-21,家居日用,1,61.06,0,61.06,已支付
O001935,C00504,2025-07-09,服饰鞋包,2,398.29,0,796.58,已支付
O001936,C00516,2026-01-14,运动户外,1,423.24,0.15,359.75,已取消
O001937,C00120,2025-08-16,食品饮料,5,45.23,0.15,192.23,已取消
O001938,C00391,2026-05-12,美妆个护,4,264.07,0.2,845.02,已支付
O001939,C00244,2025-07-19,服饰鞋包,1,478.11,0,478.11,已支付
O001940,C00458,2025-07-22,服饰鞋包,1,209.07,0,209.07,已退款
O001941,C00562,2026-02-07,数码电子,1,1063.13,0.08,978.08,已退款
O001942,C00145,2025-07-21,食品饮料,1,189.36,0,189.36,已支付
O001943,C00362,2025-07-15,服饰鞋包,2,659.79,0,1319.58,已支付
O001944,C00481,2026-03-14,食品饮料,1,108.41,0,108.41,已支付
O001945,C00015,2025-10-23,食品饮料,1,148.16,0,148.16,已支付
O001946,C00220,2026-06-19,运动户外,1,407.38,0.15,346.27,已支付
O001947,C00115,2025-08-05,运动户外,2,152.69,0,305.38,已支付
O001948,C00433,2026-04-26,食品饮料,2,44.92,0,89.84,已支付
O001949,C00378,2026-02-26,美妆个护,2,186.39,0,372.78,已取消
O001950,C00104,2026-06-28,运动户外,1,129.21,0.1,116.29,已退款
O001951,C00575,2025-10-18,家居日用,1,451.79,0,451.79,已支付
O001952,C00352,2025-09-29,服饰鞋包,3,585.75,0,1757.25,已支付
O001953,C00366,2026-01-09,美妆个护,2,282.93,0,565.86,已支付
O001954,C00249,2025-07-06,美妆个护,1,177.21,0.08,163.03,已支付
O001955,C00231,2026-03-27,食品饮料,4,149.83,0,599.32,已取消
O001956,C00178,2025-08-02,运动户外,4,263.74,0.08,970.56,已退款
O001957,C00415,2026-02-08,服饰鞋包,1,664.8,0,664.8,已支付
O001958,C00549,2026-05-10,服饰鞋包,1,655.62,0.08,603.17,已取消
O001959,C00207,2026-01-10,运动户外,1,106.43,0,106.43,已支付
O001960,C00435,2025-09-10,服饰鞋包,1,479.13,0.1,431.22,已退款
O001961,C00416,2025-11-28,食品饮料,3,167.39,0.08,462.0,已支付
O001962,C00273,2025-11-24,运动户外,3,209.81,0.15,535.02,已支付
O001963,C00303,2025-10-01,美妆个护,2,152.88,0.2,244.61,已支付
O001964,C00158,2026-06-12,美妆个护,1,47.03,0.15,39.98,已支付
O001965,C00597,2025-07-05,服饰鞋包,4,123.2,0.1,443.52,已支付
O001966,C00045,2025-08-11,服饰鞋包,1,400.67,0,400.67,已支付
O001967,C00265,2025-07-30,食品饮料,1,35.89,0.05,34.1,已支付
O001968,C00229,2025-11-10,数码电子,1,270.25,0,270.25,已退款
O001969,C00004,2025-10-19,美妆个护,2,53.87,0.08,99.12,已支付
O001970,C00216,2026-05-09,食品饮料,1,169.27,0.1,152.34,已支付
O001971,C00392,2026-01-12,美妆个护,2,93.1,0.1,167.58,已支付
O001972,C00201,2025-10-20,服饰鞋包,2,240.38,0.08,442.3,已取消
O001973,C00567,2026-02-07,数码电子,4,1226.42,0.2,3924.54,已支付
O001974,C00356,2025-10-03,服饰鞋包,1,537.03,0.15,456.48,已取消
O001975,C00378,2026-05-28,食品饮料,3,40.35,0.08,111.37,已取消
O001976,C00461,2026-01-23,美妆个护,1,143.99,0.05,136.79,已支付
O001977,C00318,2026-06-11,美妆个护,4,207.94,0,831.76,已取消
O001978,C00319,2026-03-18,食品饮料,3,120.85,0,362.55,已退款
O001979,C00493,2026-05-02,美妆个护,1,207.77,0,207.77,已支付
O001980,C00265,2025-12-24,家居日用,2,368.16,0.2,589.06,已支付
O001981,C00126,2025-12-01,运动户外,1,525.67,0,525.67,已取消
O001982,C00455,2026-03-09,运动户外,1,138.85,0.08,127.74,已支付
O001983,C00446,2025-08-09,服饰鞋包,4,263.28,0.2,842.5,已支付
O001984,C00025,2025-10-19,数码电子,1,1064.81,0.2,851.85,已支付
O001985,C00270,2026-06-27,服饰鞋包,1,256.99,0.2,205.59,已支付
O001986,C00127,2026-02-13,食品饮料,3,84.83,0,254.49,已退款
O001987,C00575,2026-05-21,运动户外,1,569.64,0.15,484.19,已支付
O001988,C00104,2025-07-07,数码电子,3,1102.59,0.15,2811.6,已支付
O001989,C00020,2025-10-15,运动户外,4,531.11,0.08,1954.48,已支付
O001990,C00473,2025-07-14,美妆个护,2,194.59,0.1,350.26,已退款
O001991,C00323,2025-10-11,食品饮料,1,82.49,0.08,75.89,已支付
O001992,C00166,2026-02-08,服饰鞋包,1,132.23,0.1,119.01,已支付
O001993,C00421,2026-03-22,数码电子,1,160.56,0.15,136.48,已支付
O001994,C00005,2025-11-14,美妆个护,3,131.9,0.1,356.13,已支付
O001995,C00295,2026-06-04,食品饮料,1,170.9,0.2,136.72,已支付
O001996,C00534,2025-07-14,家居日用,1,216.08,0.08,198.79,已支付
O001997,C00356,2026-01-26,数码电子,2,872.36,0.1,1570.25,已支付
O001998,C00239,2026-01-13,美妆个护,1,291.85,0.08,268.5,已支付
O001999,C00260,2026-03-19,服饰鞋包,4,99.44,0,397.76,已取消
O002000,C00547,2026-06-25,食品饮料,2,179.59,0.15,305.3,已支付
O002001,C00038,2025-10-11,美妆个护,2,293.1,0,586.2,已支付
O002002,C00203,2025-10-22,数码电子,1,424.42,0.1,381.98,已支付
O002003,C00554,2026-03-05,家居日用,5,198.9,0.08,914.94,已支付
O002004,C00436,2026-01-02,服饰鞋包,1,431.26,0,431.26,已支付
O002005,C00454,2025-11-14,运动户外,2,306.06,0.1,550.91,已支付
O002006,C00383,2026-02-15,数码电子,1,962.87,0.05,914.73,已取消
O002007,C00109,2025-07-29,家居日用,2,86.36,0,172.72,已支付
O002008,C00261,2026-06-19,美妆个护,1,218.78,0.05,207.84,已支付
O002009,C00585,2025-12-21,美妆个护,1,246.32,0.1,221.69,已支付
O002010,C00569,2025-09-30,数码电子,1,442.13,0.08,406.76,已退款
O002011,C00033,2025-07-01,服饰鞋包,1,620.05,0,620.05,已支付
O002012,C00153,2026-01-08,家居日用,1,255.69,0,255.69,已支付
O002013,C00478,2026-02-03,食品饮料,3,99.13,0,297.39,已支付
O002014,C00081,2026-04-27,服饰鞋包,1,153.8,0.15,130.73,已取消
O002015,C00478,2026-01-01,服饰鞋包,1,559.91,0.1,503.92,已支付
O002016,C00432,2025-09-05,运动户外,2,130.44,0.05,247.84,已取消
O002017,C00320,2025-09-11,家居日用,2,128.43,0.05,244.02,已支付
O002018,C00433,2025-07-12,家居日用,1,149.48,0,149.48,已支付
O002019,C00513,2025-09-23,家居日用,1,390.69,0.15,332.09,已取消
O002020,C00250,2026-02-16,食品饮料,1,74.12,0,74.12,已支付
O002021,C00093,2025-10-28,数码电子,1,324.58,0.2,259.66,已支付
O002022,C00359,2025-09-06,运动户外,5,207.26,0,1036.3,已取消
O002023,C00253,2025-07-30,食品饮料,1,95.99,0.05,91.19,已退款
O002024,C00350,2026-02-08,家居日用,1,302.42,0.08,278.23,已支付
O002025,C00349,2025-09-10,数码电子,2,1048.82,0.2,1678.11,已退款
O002026,C00282,2026-06-25,食品饮料,1,81.39,0.1,73.25,已支付
O002027,C00244,2026-02-22,服饰鞋包,1,457.6,0,457.6,已支付
O002028,C00002,2025-12-05,家居日用,1,66.78,0.08,61.44,已支付
O002029,C00379,2025-08-02,服饰鞋包,2,420.48,0.15,714.82,已支付
O002030,C00392,2026-04-10,运动户外,3,490.98,0.2,1178.35,已退款
O002031,C00540,2026-04-23,运动户外,2,261.42,0.05,496.7,已支付
O002032,C00525,2026-03-03,运动户外,2,188.91,0.15,321.15,已支付
O002033,C00112,2026-04-17,食品饮料,4,143.6,0.2,459.52,已支付
O002034,C00540,2026-05-11,服饰鞋包,2,383.16,0.1,689.69,已支付
O002035,C00079,2025-10-05,美妆个护,2,205.0,0.08,377.2,已退款
O002036,C00517,2026-04-12,美妆个护,1,294.32,0,294.32,已支付
O002037,C00103,2026-04-07,家居日用,1,222.57,0,222.57,已退款
O002038,C00586,2025-10-02,美妆个护,1,116.2,0.05,110.39,已支付
O002039,C00096,2025-08-02,家居日用,3,454.27,0,1362.81,已支付
O002040,C00541,2025-11-11,运动户外,1,399.41,0,399.41,已支付
O002041,C00330,2026-06-29,数码电子,1,436.6,0,436.6,已取消
O002042,C00170,2026-01-20,服饰鞋包,1,514.2,0,514.2,已退款
O002043,C00359,2025-09-23,数码电子,2,356.58,0.2,570.53,已支付
O002044,C00283,2025-08-02,数码电子,1,1097.79,0.05,1042.9,已支付
O002045,C00146,2025-12-08,家居日用,1,177.25,0,177.25,已取消
O002046,C00323,2025-11-26,数码电子,1,183.81,0.15,156.24,已支付
O002047,C00414,2025-09-16,运动户外,3,396.88,0.2,952.51,已退款
O002048,C00567,2026-02-10,服饰鞋包,1,182.62,0.08,168.01,已支付
O002049,C00522,2025-12-10,食品饮料,5,137.18,0.05,651.61,已取消
O002050,C00466,2025-12-12,服饰鞋包,3,283.94,0,851.82,已退款
O002051,C00134,2026-02-16,美妆个护,1,43.68,0.15,37.13,已支付
O002052,C00102,2026-01-16,家居日用,4,358.04,0.05,1360.55,已取消
O002053,C00261,2025-08-10,数码电子,1,275.54,0,275.54,已退款
O002054,C00481,2025-11-15,服饰鞋包,1,490.58,0,490.58,已支付
O002055,C00307,2025-11-15,家居日用,1,182.99,0.08,168.35,已支付
O002056,C00426,2025-09-17,家居日用,2,466.9,0.05,887.11,已支付
O002057,C00010,2026-02-06,运动户外,1,171.36,0.1,154.22,已支付
O002058,C00130,2025-10-24,家居日用,1,294.72,0.15,250.51,已支付
O002059,C00059,2026-02-09,美妆个护,1,120.89,0,120.89,已支付
O002060,C00430,2026-01-26,美妆个护,1,68.0,0,68.0,已支付
O002061,C00575,2025-09-04,运动户外,1,400.54,0,400.54,已支付
O002062,C00529,2026-04-14,家居日用,1,102.49,0.15,87.12,已支付
O002063,C00473,2026-05-20,家居日用,1,412.09,0.1,370.88,已取消
O002064,C00293,2026-06-29,美妆个护,1,151.8,0.08,139.66,已退款
O002065,C00486,2026-06-01,家居日用,1,205.27,0.08,188.85,已支付
O002066,C00437,2026-04-09,服饰鞋包,1,696.87,0.05,662.03,已支付
O002067,C00434,2025-09-21,美妆个护,1,192.42,0,192.42,已退款
O002068,C00280,2026-01-19,数码电子,5,1165.43,0.1,5244.44,已取消
O002069,C00476,2026-06-21,食品饮料,2,130.06,0.05,247.11,已取消
O002070,C00478,2026-04-21,美妆个护,1,107.96,0.15,91.77,已支付
O002071,C00578,2026-04-09,数码电子,1,821.2,0.15,698.02,已支付
O002072,C00088,2026-05-11,数码电子,1,174.78,0.08,160.8,已退款
O002073,C00387,2026-04-06,数码电子,2,258.9,0,517.8,已支付
O002074,C00564,2026-02-14,数码电子,1,798.9,0.1,719.01,已取消
O002075,C00060,2025-08-02,家居日用,1,239.97,0.05,227.97,已取消
O002076,C00406,2026-03-05,家居日用,3,95.18,0,285.54,已退款
O002077,C00110,2025-08-29,数码电子,3,373.7,0.1,1008.99,已支付
O002078,C00573,2026-03-27,家居日用,4,57.62,0,230.48,已退款
O002079,C00274,2025-11-03,服饰鞋包,2,60.96,0.08,112.17,已退款
O002080,C00555,2025-09-01,美妆个护,2,102.84,0,205.68,已支付
O002081,C00337,2026-05-07,服饰鞋包,2,202.31,0.2,323.7,已支付
O002082,C00380,2025-11-07,美妆个护,1,113.05,0.15,96.09,已取消
O002083,C00074,2026-04-10,数码电子,2,171.33,0.15,291.26,已支付
O002084,C00175,2026-02-06,服饰鞋包,2,553.06,0.15,940.2,已支付
O002085,C00383,2026-06-20,数码电子,2,124.81,0.1,224.66,已支付
O002086,C00225,2025-09-19,运动户外,1,434.04,0.05,412.34,已支付
O002087,C00251,2025-10-18,运动户外,4,87.05,0.08,320.34,已取消
O002088,C00294,2025-12-05,食品饮料,1,72.64,0.1,65.38,已退款
O002089,C00548,2026-01-24,运动户外,4,51.22,0.2,163.9,已支付
O002090,C00372,2025-10-06,运动户外,3,506.12,0.2,1214.69,已支付
O002091,C00374,2025-11-27,数码电子,2,907.21,0.08,1669.27,已支付
O002092,C00469,2025-09-10,美妆个护,2,211.59,0.1,380.86,已退款
O002093,C00052,2026-04-20,运动户外,2,207.46,0.2,331.94,已取消
O002094,C00541,2025-11-21,数码电子,3,469.72,0,1409.16,已支付
O002095,C00261,2026-04-14,运动户外,3,151.24,0.15,385.66,已支付
O002096,C00296,2026-05-31,服饰鞋包,1,684.03,0,684.03,已支付
O002097,C00430,2026-01-22,食品饮料,2,52.95,0.08,97.43,已支付
O002098,C00343,2025-11-11,家居日用,1,347.67,0.05,330.29,已支付
